prist/00060.mp4
forged/00060_195-294.mp4
frame, x1, y1, x2, y2
259, 801, 501, 1257, 699, 1002, 282, 1251, 681, 1161, 171, 1248, 687, 
260, 765, 450, 1236, 696, 870, 297, 1209, 681, 1092, 198, 1254, 681, 
261, 762, 441, 1230, 693, 870, 294, 1206, 681, 1089, 195, 1254, 681, 
262, 762, 435, 1224, 693, 873, 294, 1206, 681, 1086, 195, 1254, 681, 
263, 759, 429, 1218, 693, 873, 291, 1203, 684, 1083, 195, 1254, 684, 
264, 759, 423, 1212, 693, 876, 291, 1203, 684, 1083, 192, 1254, 684, 
265, 756, 417, 1206, 693, 879, 288, 1200, 687, 1080, 192, 1254, 684, 
266, 756, 411, 1200, 693, 879, 288, 1200, 687, 1077, 192, 1254, 687, 
267, 753, 405, 1194, 693, 882, 285, 1200, 690, 1077, 192, 1254, 687, 
268, 753, 396, 1188, 693, 882, 285, 1197, 690, 1074, 189, 1254, 687, 
269, 750, 390, 1182, 693, 885, 282, 1197, 690, 1071, 189, 1254, 690, 
270, 750, 384, 1176, 693, 888, 282, 1194, 693, 1068, 189, 1254, 690, 
271, 747, 378, 1170, 690, 888, 279, 1194, 693, 1068, 186, 1257, 690, 
272, 747, 372, 1164, 690, 891, 279, 1191, 696, 1065, 186, 1257, 693, 
273, 744, 366, 1158, 690, 894, 276, 1191, 696, 1062, 186, 1257, 693, 
274, 744, 360, 1152, 690, 894, 276, 1191, 699, 1062, 186, 1257, 693, 
275, 741, 351, 1146, 690, 897, 273, 1188, 699, 1059, 183, 1257, 696, 
276, 741, 345, 1140, 690, 897, 273, 1188, 699, 1056, 183, 1257, 696, 
277, 738, 339, 1134, 690, 900, 270, 1185, 702, 1053, 183, 1257, 696, 
278, 738, 333, 1128, 690, 903, 270, 1185, 702, 1053, 180, 1257, 699, 
279, 735, 327, 1122, 690, 903, 267, 1182, 705, 1050, 180, 1257, 699, 
280, 735, 321, 1116, 690, 906, 267, 1182, 705, 1047, 180, 1257, 699, 
281, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
282, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
283, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
284, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
285, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
286, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
287, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
288, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
289, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
290, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
291, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
292, 735, 315, 1110, 690, 909, 267, 1182, 708, 1047, 180, 1260, 702, 
293, 624, 303, 1014, 699, 861, 255, 1110, 699, 1071, 198, 1263, 690, 
