prist/00018.mp4
forged/00018_158-267.mp4
frame, x1, y1, x2, y2
240, 984, 354, 1209, 705, 1077, 273, 1263, 702, 
241, 987, 357, 1209, 705, 1077, 273, 1263, 702, 
242, 987, 357, 1209, 705, 1077, 273, 1263, 702, 
243, 990, 360, 1212, 705, 1074, 273, 1263, 702, 
244, 993, 360, 1212, 705, 1074, 276, 1263, 702, 
245, 993, 360, 1212, 705, 1074, 276, 1263, 702, 
246, 996, 363, 1212, 705, 1074, 276, 1263, 702, 
247, 996, 363, 1212, 705, 1074, 279, 1263, 702, 
248, 999, 366, 1215, 705, 1071, 279, 1263, 702, 
249, 1002, 366, 1215, 705, 1071, 279, 1263, 702, 
250, 1002, 369, 1215, 705, 1071, 279, 1263, 702, 
251, 1005, 369, 1215, 705, 1071, 282, 1263, 702, 
252, 1005, 369, 1215, 705, 1071, 282, 1263, 702, 
253, 1008, 372, 1218, 705, 1068, 282, 1263, 702, 
254, 1011, 372, 1218, 705, 1068, 285, 1263, 702, 
255, 1011, 375, 1218, 705, 1068, 285, 1263, 702, 
256, 1014, 375, 1218, 705, 1068, 285, 1263, 702, 
257, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
258, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
259, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
260, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
261, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
262, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
263, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
264, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
265, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
266, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
267, 1017, 378, 1221, 705, 1068, 288, 1266, 705, 
